Country.Region,Date,Cases,NewCases,Population,PopDensity,Urban population,Recovered,Deaths,StillInfected,MortalityRate,MortalityRatePop,RecoveryRate,NewDeaths
Syria,2020-04-25,42,0,17500658,95,60,11,3,28,7.142857142857142,1.7142212595663546e-5,26.190476190476193,0
Taiwan*,2020-04-25,429,1,NA,NA,NA,275,6,148,1.3986013986013985,NA,64.1025641025641,0
Tajikistan,2020-04-25,0,0,9537645,68,27,0,0,0,NaN,0,NaN,0
Tanzania,2020-04-25,299,0,59734218,67,37,48,10,241,3.3444816053511706,1.6740823492491356e-5,16.05351170568562,0
Thailand,2020-04-25,2907,0,69799978,137,51,2547,51,309,1.7543859649122806,7.30659256081714e-5,87.61609907120743,0
Timor-Leste,2020-04-25,24,0,1318445,89,33,2,0,22,0,0,8.333333333333332,0
Togo,2020-04-25,96,6,8278724,152,43,62,6,28,6.25,7.2474936958884e-5,64.58333333333334,0
Trinidad and Tobago,2020-04-25,115,0,1399488,273,52,53,8,54,6.956521739130435,5.71637627475191e-4,46.08695652173913,0
Tunisia,2020-04-25,939,17,11818619,76,70,207,38,694,4.046858359957402,3.215265675287443e-4,22.044728434504794,0
Turkey,2020-04-25,107773,2861,84339067,110,76,25582,2706,79485,2.5108329544505583,0.003208477513748166,23.736928544255054,106
Uganda,2020-04-25,75,0,45741007,229,26,46,0,29,0,0,61.33333333333333,0
Ukraine,2020-04-25,8125,478,43733762,75,69,782,201,7142,2.473846153846154,4.595991536241497e-4,9.624615384615383,0
United Arab Emirates,2020-04-25,9813,532,9890402,118,86,1887,71,7855,0.7235300112096199,7.178676862679596e-4,19.229593396514826,7
United Kingdom,2020-04-25,149569,4929,67886011,281,83,774,23697,125098,15.843523724836029,0.0349070443982929,0.5174869123949482,844
Uruguay,2020-04-25,596,33,3473730,20,96,370,14,212,2.348993288590604,4.0302499042815646e-4,62.08053691275168,2
US,2020-04-25,938154,32796,331002651,36,83,100372,53755,784027,5.7298695096967025,0.016240051201281767,10.69888312579811,2262
Uzbekistan,2020-04-25,1862,58,33469203,79,50,707,8,1147,0.4296455424274973,2.3902570969496945e-5,37.96992481203007,0
Venezuela,2020-04-25,323,5,28435940,32,NA,132,10,181,3.0959752321981426,3.516676431304891e-5,40.86687306501548,0
Vietnam,2020-04-25,270,0,97338579,314,38,225,0,45,0,0,83.33333333333334,0
West Bank and Gaza,2020-04-25,342,-142,NA,NA,NA,92,2,248,0.5847953216374269,NA,26.900584795321635,-2
Western Sahara,2020-04-25,6,0,597339,2,87,5,0,1,0,0,83.33333333333334,0
Yemen,2020-04-25,1,0,29825964,56,38,1,0,0,0,0,100,0
Zambia,2020-04-25,84,0,18383955,25,45,37,3,44,3.571428571428571,1.6318577803307284e-5,44.047619047619044,0
Zimbabwe,2020-04-25,31,2,14862924,38,38,2,4,25,12.903225806451612,2.6912604814503526e-5,6.451612903225806,0
Afghanistan,2020-04-26,1531,68,38928346,60,25,207,50,1274,3.2658393207054215,1.284411107525606e-4,13.520574787720443,3
Albania,2020-04-26,726,14,2877797,105,63,410,28,288,3.8567493112947657,9.729664740077219e-4,56.473829201101935,1
Algeria,2020-04-26,3382,126,43851044,18,73,1508,425,1449,12.566528681253697,9.691901520064152e-4,44.58900059136606,6
Andorra,2020-04-26,738,0,77265,164,88,344,40,354,5.420054200542006,0.05176988287064001,46.612466124661246,0
Angola,2020-04-26,26,1,32866272,26,67,6,2,18,7.6923076923076925,6.085265770331359e-6,23.076923076923077,0
Antigua and Barbuda,2020-04-26,24,0,97929,223,26,11,3,10,12.5,0.0030634439236589773,45.83333333333333,0
Argentina,2020-04-26,3892,112,45195774,17,93,1107,192,2593,4.933196300102774,4.24818479710072e-4,28.442959917780065,7
Armenia,2020-04-26,1746,69,2963243,104,63,833,28,885,1.6036655211912942,9.449106941280212e-4,47.70904925544101,0
Australia,2020-04-26,6714,20,25499884,3,86,5541,83,1090,1.236222817992255,3.2549167674645105e-4,82.52904378909741,3
Austria,2020-04-26,15225,77,9006398,109,57,12282,542,2401,3.5599343185550083,0.0060179441326044,80.66995073891626,6
Azerbaijan,2020-04-26,1645,28,10139177,123,56,1139,21,485,1.276595744680851,0.00020711740213234271,69.24012158054711,0
Bahamas,2020-04-26,80,2,393244,39,86,22,11,47,13.750000000000002,0.0027972454760911802,27.500000000000004,0
Bahrain,2020-04-26,2647,59,1701575,2239,89,1189,8,1450,0.3022289384208538,4.7015265268942014e-4,44.918775972799395,0
Bangladesh,2020-04-26,5416,418,164689383,1265,39,122,145,5149,2.6772525849335302,8.804453411547483e-5,2.2525849335302808,5
Barbados,2020-04-26,79,0,287375,668,31,39,6,34,7.59493670886076,0.0020878642888212265,49.36708860759494,0
Belarus,2020-04-26,10463,873,9449323,47,79,1695,72,8696,0.6881391570295327,7.619593488337736e-4,16.19994265507025,5
Belgium,2020-04-26,46134,809,11589623,383,98,10785,7094,28255,15.376945419863874,0.06120992891658339,23.37755234750943,177
Belize,2020-04-26,18,0,397628,17,46,5,2,11,11.11111111111111,5.02982687335902e-4,27.77777777777778,0
Benin,2020-04-26,64,10,12123200,108,48,33,1,30,1.5625,8.248647221855616e-6,51.5625,0
Bhutan,2020-04-26,7,0,771608,20,46,4,0,3,0,0,57.14285714285714,0
Bolivia,2020-04-26,950,84,11673021,11,69,80,50,820,5.263157894736842,4.283381311487403e-4,8.421052631578947,4
Bosnia and Herzegovina,2020-04-26,1516,30,3280819,64,52,624,59,833,3.891820580474934,0.0017983314532133592,41.16094986807388,2
Botswana,2020-04-26,22,0,2351627,4,73,0,1,21,4.545454545454546,4.252375057779146e-5,0,0
Brazil,2020-04-26,63100,3776,212559417,25,88,30152,4286,28662,6.792393026941363,0.0020163773783779242,47.78446909667195,229
Brunei,2020-04-26,138,0,437479,83,80,123,1,14,0.7246376811594203,2.2858240052665382e-4,89.13043478260869,0
Bulgaria,2020-04-26,1300,53,6948445,64,76,205,56,1039,4.3076923076923075,8.059357165524086e-4,15.769230769230768,1
Burkina Faso,2020-04-26,632,3,20903273,76,31,453,42,137,6.6455696202531636,2.009254722932624e-4,71.67721518987342,1
Burma,2020-04-26,146,0,NA,NA,NA,10,5,131,3.4246575342465753,NA,6.8493150684931505,0
Burundi,2020-04-26,11,0,11890784,463,14,4,1,6,9.090909090909092,8.409874403571708e-6,36.36363636363637,0
Cabo Verde,2020-04-26,106,16,555987,138,68,1,1,104,0.9433962264150944,1.7986032047511902e-4,0.9433962264150944,0
Cambodia,2020-04-26,122,0,16718965,95,24,117,0,5,0,0,95.90163934426229,0
Cameroon,2020-04-26,1621,103,26545863,56,56,786,56,779,3.454657618753856,2.1095565813776708e-4,48.488587291795184,3
Canada,2020-04-26,48033,1662,37742154,4,81,16883,2687,28463,5.594070743030833,0.007119360490129948,35.1487518997356,116
Central African Republic,2020-04-26,19,3,4829767,8,43,10,0,9,0,0,52.63157894736842,0
Chad,2020-04-26,46,0,16425864,13,23,15,0,31,0,0,32.608695652173914,0
Chile,2020-04-26,13331,473,19116201,26,85,7024,189,6118,1.4177481059185357,9.886901691397783e-4,52.68922061360738,8
China,2020-04-26,83912,3,1439323776,153,61,78277,4637,998,5.526027266660311,3.221651776563163e-4,93.2846315187339,1
Colombia,2020-04-26,5379,237,50882891,46,80,1133,244,4002,4.5361591373861305,4.7953250140602273e-4,21.063394683026583,11
Comoros,2020-04-26,0,0,869601,467,29,0,0,0,NaN,0,NaN,0
Congo (Brazzaville),2020-04-26,200,0,NA,NA,NA,19,6,175,3,NA,9.5,0
Congo (Kinshasa),2020-04-26,442,26,NA,NA,NA,50,28,364,6.334841628959276,NA,11.312217194570136,0
Costa Rica,2020-04-26,695,2,5094118,100,80,264,6,425,0.8633093525179856,1.1778290177023777e-4,37.985611510791365,0
Cote d'Ivoire,2020-04-26,1150,73,NA,NA,NA,468,14,668,1.2173913043478262,NA,40.69565217391305,0
Croatia,2020-04-26,2030,14,4105267,73,58,1103,55,872,2.70935960591133,0.0013397423358821729,54.33497536945813,1
Cuba,2020-04-26,1369,32,11326616,106,78,501,54,814,3.9444850255661064,4.7675316263922073e-4,36.59605551497444,3
Cyprus,2020-04-26,817,7,1207359,131,67,148,14,655,1.7135862913096693,0.0011595556913892224,18.115055079559365,0
Czechia,2020-04-26,7404,52,NA,NA,NA,2545,220,4639,2.971366828741221,NA,34.37331172339276,2
Denmark,2020-04-26,8575,130,5792202,137,88,5805,422,2348,4.921282798833819,0.007285657509872756,67.69679300291546,4
Diamond Princess,2020-04-26,712,0,NA,NA,NA,645,13,54,1.8258426966292134,NA,90.58988764044943,0
Djibouti,2020-04-26,1023,15,988,43,79,411,2,610,0.19550342130987292,0.20242914979757085,40.17595307917888,0
Dominica,2020-04-26,16,0,71986,96,74,13,0,3,0,0,81.25,0
Dominican Republic,2020-04-26,6135,209,10847910,225,85,910,278,4947,4.531377343113284,0.002562705627166892,14.832925835370823,5
Ecuador,2020-04-26,22719,0,17643054,71,63,1366,576,20777,2.5353228575201374,0.003264740900299914,6.012588582243937,0
Egypt,2020-04-26,4534,215,102334404,103,43,1176,317,3041,6.991618879576533,3.0976874600256623e-4,25.937362152624615,10
El Salvador,2020-04-26,298,24,6486205,313,73,83,8,207,2.684563758389262,1.2333868571838232e-4,27.85234899328859,0
Equatorial Guinea,2020-04-26,258,0,1402985,50,73,8,1,249,0.3875968992248062,7.127659953598934e-5,3.10077519379845,0
Eritrea,2020-04-26,39,0,3546421,35,63,13,0,26,0,0,33.33333333333333,0
Estonia,2020-04-26,1643,8,1326535,31,68,233,49,1361,2.982349360925137,0.0036938339357800586,14.181375532562384,3
Eswatini,2020-04-26,59,3,1160164,67,30,10,1,48,1.694915254237288,8.619471040301199e-5,16.94915254237288,0
Ethiopia,2020-04-26,123,1,114963588,115,21,41,3,79,2.4390243902439024,2.6095218948803164e-6,33.33333333333333,0
Faroe Islands,2020-04-26,187,0,48863,35,43,178,0,9,0,0,95.18716577540107,0
Fiji,2020-04-26,18,0,896445,49,59,12,0,6,0,0,66.66666666666666,0
Finland,2020-04-26,4576,101,5540720,18,86,2500,190,1886,4.1520979020979025,0.0034291572214441447,54.63286713286713,4
France,2020-04-26,162220,576,65273511,119,82,44903,22859,94458,14.091357415855011,0.035020331601283095,27.68031068918752,242
Gabon,2020-04-26,176,0,2225734,9,87,30,3,143,1.7045454545454544,1.347869961100473e-4,17.045454545454543,0
Gambia,2020-04-26,10,0,2416668,239,59,8,1,1,10,4.137928751487585e-5,80,0
Georgia,2020-04-26,486,30,3989167,57,58,149,6,331,1.2345679012345678,1.5040734068039768e-4,30.65843621399177,1
Germany,2020-04-26,157770,1257,83783942,240,76,112000,5976,39794,3.7877923559612094,0.0071326316921206685,70.98941497116054,99
Ghana,2020-04-26,1550,271,31072940,137,57,155,11,1384,0.7096774193548387,3.540057683630838e-5,10,1
Greece,2020-04-26,2517,11,10423054,81,85,577,134,1806,5.323798172427493,0.0012856116834854736,22.924116011124354,4
Greenland,2020-04-26,11,0,5677,0,87,11,0,0,0,0,100,0
Grenada,2020-04-26,18,0,112523,331,35,7,0,11,0,0,38.88888888888889,0
Guatemala,2020-04-26,500,27,17915568,167,52,49,15,436,3,8.372606439271142e-5,9.8,2
Guinea,2020-04-26,996,0,13132795,53,39,208,7,781,0.7028112449799196,5.330167721341877e-5,20.883534136546185,0
Guinea-Bissau,2020-04-26,53,1,1968001,70,45,3,1,49,1.8867924528301887,5.0812982310476464e-5,5.660377358490567,1
Guyana,2020-04-26,74,1,786552,4,27,12,8,54,10.81081081081081,0.0010170974074187084,16.216216216216218,1
Haiti,2020-04-26,74,2,11402528,414,57,7,6,61,8.108108108108109,5.261991025148107e-5,9.45945945945946,0
Holy See,2020-04-26,9,0,801,2003,NA,2,0,7,0,0,22.22222222222222,0
Honduras,2020-04-26,627,0,9904607,89,57,65,59,503,9.409888357256778,5.956823930520414e-4,10.36682615629984,0
Hungary,2020-04-26,2500,57,9660351,107,72,485,272,1743,10.879999999999999,0.0028156326824977686,19.400000000000002,10
Iceland,2020-04-26,1792,2,341243,3,94,1608,10,174,0.5580357142857143,0.0029304630424653397,89.73214285714286,0
India,2020-04-26,27890,1607,1380004385,464,35,6523,881,20486,3.158838293295088,6.384037685503441e-5,23.38831122266045,56
Indonesia,2020-04-26,8882,275,273523615,151,56,1107,743,7032,8.365233055618104,2.716401653290521e-4,12.463409142085116,23
Iran,2020-04-26,90481,1153,83992949,52,76,69657,5710,15114,6.310717167140062,0.006798189690898935,76.985223417071,60
Iraq,2020-04-26,1820,57,40222493,93,73,1263,87,470,4.78021978021978,2.1629688642123697e-4,69.3956043956044,1
Ireland,2020-04-26,19262,701,4937786,72,63,9233,1087,8942,5.643235385733568,0.02201391473830579,47.93375558093656,24
Israel,2020-04-26,15443,145,8655535,400,93,6731,201,8511,1.3015605776079777,0.0023222134738060674,43.586090785469146,2
Italy,2020-04-26,197675,2324,60461826,206,69,64928,26644,106103,13.478689768559505,0.044067474905570996,32.8458328063741,260
Jamaica,2020-04-26,350,45,2961167,273,55,28,7,315,2,2.363932868358995e-4,8,0
Japan,2020-04-26,13441,210,126476461,347,92,1809,372,11260,2.7676512164273492,2.9412587690922184e-4,13.458820028271706,12
Jordan,2020-04-26,447,3,10203134,115,91,337,7,103,1.5659955257270695,6.860637133649328e-5,75.39149888143176,0
Kazakhstan,2020-04-26,2717,116,18776707,7,58,682,25,2010,0.9201324990798674,1.33143687016046e-4,25.101214574898783,0
Kenya,2020-04-26,355,12,53771296,94,28,106,14,235,3.943661971830986,2.6036195965966676e-5,29.859154929577464,0
"Korea, South",2020-04-26,10738,10,51269185,527,82,8764,243,1731,2.262991246042094,4.7396891524606835e-4,81.61668839634942,1
Kosovo,2020-04-26,763,32,NA,NA,NA,166,21,576,2.7522935779816518,NA,21.756225425950195,1
Kuwait,2020-04-26,3075,183,4270571,240,NA,806,20,2249,0.6504065040650406,4.6832144928628976e-4,26.211382113821134,1
Kyrgyzstan,2020-04-26,682,17,6524195,34,36,370,8,304,1.1730205278592376,1.226204918767756e-4,54.252199413489734,0
Laos,2020-04-26,19,0,7275560,32,36,7,0,12,0,0,36.84210526315789,0
Latvia,2020-04-26,812,8,1886198,30,69,267,12,533,1.477832512315271,6.362004413110394e-4,32.88177339901478,0
Lebanon,2020-04-26,707,3,6825445,667,78,145,24,538,3.3946251768033946,3.5162542515542947e-4,20.509193776520508,0
Liberia,2020-04-26,124,4,5057681,53,53,25,12,87,9.67741935483871,2.3726288787292041e-4,20.161290322580644,1
Libya,2020-04-26,61,0,6871292,4,78,18,2,41,3.278688524590164,2.910660760741939e-5,29.508196721311474,0
Liechtenstein,2020-04-26,82,1,38128,238,15,55,1,26,1.2195121951219512,0.0026227444397817876,67.07317073170732,0
Lithuania,2020-04-26,1438,12,2722289,43,71,467,41,930,2.851182197496523,0.0015060855037800909,32.47566063977747,0
Luxembourg,2020-04-26,3723,12,625978,242,88,3104,88,531,2.36368520010744,0.014058002038410294,83.37362342197153,3
Madagascar,2020-04-26,124,1,27691018,48,39,71,0,53,0,0,57.25806451612904,0
Malawi,2020-04-26,34,1,19129952,203,18,4,3,27,8.823529411764707,1.5682213943871892e-5,11.76470588235294,0
Malaysia,2020-04-26,5780,38,32365999,99,78,3862,98,1820,1.6955017301038062,3.027868844709536e-4,66.8166089965398,0
Maldives,2020-04-26,214,37,540544,1802,35,17,0,197,0,0,7.943925233644859,0
Mali,2020-04-26,389,19,20250833,17,44,112,23,254,5.912596401028278,1.135755748911662e-4,28.79177377892031,2
Malta,2020-04-26,448,0,441543,138,93,282,4,162,0.8928571428571428,9.05914033287811e-4,62.94642857142857,0
Mauritania,2020-04-26,7,0,4649658,5,57,6,1,0,14.285714285714285,2.150695814616903e-5,85.71428571428571,0
Mauritius,2020-04-26,332,1,1271768,626,41,299,9,24,2.710843373493976,7.076762428367438e-4,90.06024096385542,0
Mexico,2020-04-26,14677,835,128932753,66,84,8354,1351,4972,9.20487838114056,0.0010478330513891997,56.91898889418818,46
Moldova,2020-04-26,3408,104,4033963,123,43,895,96,2417,2.8169014084507045,0.002379793766080651,26.261737089201876,2
Monaco,2020-04-26,94,0,39242,26337,NA,42,4,48,4.25531914893617,0.010193160389378727,44.680851063829785,0
Mongolia,2020-04-26,38,1,3278290,2,67,9,0,29,0,0,23.684210526315788,0
Montenegro,2020-04-26,321,1,628066,47,68,153,7,161,2.1806853582554515,0.0011145325491270027,47.66355140186916,1
Morocco,2020-04-26,4065,168,36910560,83,64,593,161,3311,3.9606396063960636,4.3618953491900424e-4,14.587945879458793,2
Mozambique,2020-04-26,76,6,31255435,40,38,12,0,64,0,0,15.789473684210526,0
MS Zaandam,2020-04-26,9,0,NA,NA,NA,0,2,7,22.22222222222222,NA,0,0
Namibia,2020-04-26,16,0,2540905,3,55,8,0,8,0,0,50,0
Nepal,2020-04-26,52,3,29136808,203,21,16,0,36,0,0,30.76923076923077,0
Netherlands,2020-04-26,38040,656,17134872,508,92,117,4491,33432,11.805993690851736,0.026209708482211016,0.3075709779179811,67
New Zealand,2020-04-26,1469,-1,4822233,18,87,1180,19,270,1.2933968686181077,3.940083359721523e-4,80.32675289312458,1
Nicaragua,2020-04-26,13,1,6624554,55,57,7,3,3,23.076923076923077,4.528606756017084e-5,53.84615384615385,0
Niger,2020-04-26,696,12,24206644,19,17,350,29,317,4.166666666666666,1.1980181969875709e-4,50.287356321839084,2
Nigeria,2020-04-26,1273,91,206139589,226,52,239,40,994,3.1421838177533385,1.940432703589023e-5,18.7745483110762,5
North Macedonia,2020-04-26,1386,19,2083374,83,59,500,61,825,4.401154401154401,0.0029279428465556353,36.075036075036074,2
Norway,2020-04-26,7527,28,5421241,15,83,32,201,7294,2.670386608210442,0.003707638158864363,0.42513617643151325,0
Oman,2020-04-26,1998,93,5106626,16,87,333,10,1655,0.5005005005005005,1.9582401374214597e-4,16.666666666666664,0
Pakistan,2020-04-26,13328,605,220892340,287,35,2936,281,10111,2.108343337334934,1.2721129216160235e-4,22.028811524609843,12
Panama,2020-04-26,5779,241,4314767,58,68,338,165,5276,2.8551652535040666,0.0038240767114423556,5.848762761723482,6
Papua New Guinea,2020-04-26,8,0,8947024,20,13,0,0,8,0,0,0,0
Paraguay,2020-04-26,228,0,7132538,18,62,85,9,134,3.9473684210526314,1.2618229303510195e-4,37.280701754385966,0
Peru,2020-04-26,27517,2186,32971854,26,79,8088,728,18701,2.645637242431951,0.0022079437813839644,29.39273903405168,28
Philippines,2020-04-26,7579,285,109581078,368,47,862,501,6216,6.610370761314158,4.5719572132699773e-4,11.37353212824911,7
Poland,2020-04-26,11617,344,37846611,124,60,2265,535,8817,4.605319789962985,0.001413600810915408,19.497288456572264,11
Portugal,2020-04-26,23864,472,10196709,111,66,1329,903,21632,3.7839423399262486,0.008855798473801694,5.569057995306738,23
Qatar,2020-04-26,10287,929,2881053,248,96,1012,10,9265,0.0972100709633518,3.4709531549749343e-4,9.837659181491203,0
Romania,2020-04-26,11036,401,19237691,84,55,3054,619,7363,5.608916274012323,0.0032176418677272653,27.67306995288148,18
Russia,2020-04-26,80949,6361,145934462,9,74,6767,747,73435,0.9228032464885297,5.118736107719368e-4,8.359584429702652,66
Rwanda,2020-04-26,191,8,12952218,525,18,92,0,99,0,0,48.167539267015705,0
Saint Kitts and Nevis,2020-04-26,15,0,NA,NA,NA,2,0,13,0,NA,13.333333333333334,0
Saint Lucia,2020-04-26,15,0,183627,301,19,15,0,0,0,0,100,0
Saint Vincent and the Grenadines,2020-04-26,14,0,NA,NA,NA,5,0,9,0,NA,35.714285714285715,0
San Marino,2020-04-26,538,25,33931,566,97,64,41,433,7.6208178438661704,0.12083345613156111,11.895910780669144,1
Sao Tome and Principe,2020-04-26,4,0,NA,NA,NA,0,0,4,0,NA,0,0
Saudi Arabia,2020-04-26,17522,1223,34813871,16,84,2357,139,15026,0.7932884373929916,3.9926614308417467e-4,13.451660769318572,3
Senegal,2020-04-26,671,57,16743927,87,49,283,9,379,1.3412816691505216,5.375083157015675e-5,42.17585692995529,2
Serbia,2020-04-26,8042,263,8737371,100,56,1182,156,6704,1.9398159661775678,0.0017854340853787711,14.69783635911465,5
Seychelles,2020-04-26,11,0,98347,214,56,6,0,5,0,0,54.54545454545454,0
Sierra Leone,2020-04-26,93,11,7976983,111,43,10,4,79,4.301075268817205,5.014427133666952e-5,10.75268817204301,2
Singapore,2020-04-26,13624,931,5850342,8358,NA,1060,12,12552,0.08807985907222549,2.051162137187877e-4,7.780387551379918,0
Slovakia,2020-04-26,1379,6,5459642,114,54,394,18,967,1.305293691080493,3.296919468346093e-4,28.57142857142857,1
Slovenia,2020-04-26,1396,8,2078938,103,55,221,82,1093,5.873925501432665,0.003944321571879489,15.830945558739254,1
Somalia,2020-04-26,436,46,15893222,25,47,10,23,403,5.275229357798166,1.4471577883955813e-4,2.293577981651376,5
South Africa,2020-04-26,4546,185,59308690,49,67,1473,87,2986,1.913770347558293,1.4669013933708535e-4,32.402111746590414,1
South Sudan,2020-04-26,6,1,11193725,18,25,0,0,6,0,0,0,0
Spain,2020-04-26,207634,1729,46754778,94,80,98372,23190,86072,11.16869106215745,0.049599208876577275,47.377597118005724,288
Sri Lanka,2020-04-26,523,63,21413249,341,18,120,7,396,1.338432122370937,3.269004157192587e-5,22.94455066921606,0
Sudan,2020-04-26,237,24,43849260,25,35,20,21,196,8.860759493670885,4.789134411846403e-5,8.438818565400844,4
Suriname,2020-04-26,10,0,586632,4,65,7,1,2,10,1.704646183638124e-4,70,0
Sweden,2020-04-26,18640,463,10099265,25,88,1005,2194,15441,11.770386266094421,0.02172435320788196,5.391630901287554,2
Switzerland,2020-04-26,29061,167,8654622,219,74,21800,1610,5651,5.540070885379031,0.018602776643509098,75.01462441072228,11
Syria,2020-04-26,43,1,17500658,95,60,14,3,26,6.976744186046512,1.7142212595663546e-5,32.55813953488372,0
Taiwan*,2020-04-26,429,0,NA,NA,NA,281,6,142,1.3986013986013985,NA,65.5011655011655,0
Tajikistan,2020-04-26,0,0,9537645,68,27,0,0,0,NaN,0,NaN,0
Tanzania,2020-04-26,299,0,59734218,67,37,48,10,241,3.3444816053511706,1.6740823492491356e-5,16.05351170568562,0
